,log2,mRNA_RSEM,mRNA_Diploid,mRNA_Normal,mRNA_all
2954,-0.091,2631.2958,0.2013,1.1426,0.2274
2955,0.014,2602.2155,0.1711,1.0749,0.1996
2956,-0.096,1689.7157,-0.7755,-1.5557,-0.8788
2957,0.156,3411.7024,1.0108,2.7252,0.8761
2958,0.048,1754.9033,-0.7079,-1.3251,-0.7843
2959,0.675,4072.52,1.6963,3.804,1.3184
2960,0.039,2601.7,0.1706,1.0737,0.1991
2961,0.043,971.1115,-1.5209,-4.9289,-2.2617
2962,0.235,3702.5988,1.3126,3.2238,1.0805
2963,0.14,1123.5085,-1.3628,-4.0413,-1.8978
2964,0.24,3885.178,1.502,3.5171,1.2008
2965,0.131,3398.6162,0.9972,2.7018,0.8665
2966,-0.056,1788.2544,-0.6733,-1.2104,-0.7373
2967,-0.007,1033.4711,-1.4562,-4.5499,-2.1064
2968,0.004,1786.2388,-0.6754,-1.2173,-0.7401
2969,-0.003,1570.1393,-0.8995,-2.0028,-1.0621
2970,-0.13,2475.5357,0.0397,0.7708,0.0749
2971,-0.097,1935.8432,-0.5202,-0.7273,-0.5392
2972,-0.02,3852.2349,1.4678,3.4652,1.1795
2973,0.162,3735.261,1.3464,3.2773,1.1025
2974,0.043,3053.1053,0.6388,2.0485,0.5987
2975,0.059,3480.6346,1.0823,2.8471,0.9261
2976,-0.074,1621.6051,-0.8461,-1.8063,-0.9816
2977,0.01,1594.4692,-0.8743,-1.9091,-1.0237
2978,0.001,2830.568,0.408,1.5874,0.4097
2979,0.135,1426.665,-1.0484,-2.5864,-1.3014
2980,0.042,1613.8675,-0.8542,-1.8354,-0.9935
2981,0.009,1868.4105,-0.5901,-0.9433,-0.6278
2982,0.033,2883.9267,0.4633,1.7012,0.4563
2983,0.027,1691.9734,-0.7731,-1.5475,-0.8755
2984,0.009,2521.4661,0.0873,0.8829,0.1209
2985,0.0,2794.7517,0.3708,1.5098,0.3779
2986,0.018,3020.3011,0.6048,1.9827,0.5718
2987,0.115,2889.5312,0.4691,1.713,0.4612
2988,-0.013,2326.767,-0.1146,0.3933,-0.0799
2989,0.199,2661.553,0.2326,1.2123,0.2559
2990,-0.043,2359.6717,-0.0805,0.4788,-0.0448
2991,0.025,2022.2834,-0.4305,-0.4612,-0.4301
2992,-0.052,2893.6937,0.4735,1.7218,0.4648
2993,0.0,3048.3254,0.6339,2.039,0.5948
2994,0.255,3651.0958,1.2591,3.1384,1.0456
2995,0.012,3686.6432,1.296,3.1974,1.0698
2996,0.017,2034.3972,-0.4179,-0.4248,-0.4152
2997,0.04,2591.4136,0.1599,1.0496,0.1892
2998,-0.18,1701.7515,-0.763,-1.5124,-0.8611
2999,0.066,3869.7133,1.4859,3.4928,1.1908
3000,0.03,3533.6208,1.1373,2.9391,0.9639
3001,-0.378,2011.8657,-0.4413,-0.4927,-0.443
3002,-0.123,4106.1956,1.7312,3.8542,1.339
3003,0.098,3375.3492,0.9731,2.6599,0.8494
3004,-0.03,5215.1749,2.8816,5.3111,1.9363
3005,0.042,2784.6216,0.3603,1.4877,0.3688
3006,0.066,3201.3426,0.7926,2.3374,0.7172
3007,-0.009,2624.9929,0.1947,1.128,0.2214
3008,-0.13,2560.843,0.1282,0.9773,0.1596
3009,0.046,3119.5982,0.7078,2.1798,0.6526
3010,0.097,3607.0307,1.2134,3.0644,1.0152
3011,0.07,4402.7242,2.0388,4.2791,1.5132
3012,0.051,2217.0683,-0.2284,0.099,-0.2005
3013,-0.113,1571.9985,-0.8976,-1.9955,-1.0592
3014,0.082,1283.107,-1.1973,-3.2323,-1.5662
3015,0.432,674.0921,-1.829,-7.1513,-3.1728
3016,-0.018,2266.103,-0.1776,0.2323,-0.1458
3017,0.216,3926.987,1.5453,3.5823,1.2275
3018,0.013,413.6999,-2.0992,-10.1213,-4.3904
3019,-0.016,2311.1759,-0.1308,0.3523,-0.0966
3020,-0.02,2995.7147,0.5793,1.9329,0.5513
3021,0.053,3111.3796,0.6993,2.1637,0.646
3022,0.048,3362.6733,0.9599,2.637,0.84
3023,0.027,1799.8952,-0.6612,-1.1709,-0.7211
3024,-0.087,2437.872,0.0006,0.6774,0.0367
3025,-0.09,2422.5212,-0.0153,0.639,0.0209
3026,0.395,3289.2254,0.8838,2.5024,0.7848
3027,-0.044,2188.8424,-0.2577,0.021,-0.2325
3028,-0.083,2129.5089,-0.3193,-0.1465,-0.3011
3029,-0.017,3695.3236,1.305,3.2118,1.0756
3030,-0.01,2652.8495,0.2236,1.1923,0.2477
3031,0.014,3895.184,1.5123,3.5327,1.2072
3032,-0.055,1994.6004,-0.4592,-0.5452,-0.4646
3033,0.059,2713.1436,0.2862,1.3292,0.3039
3034,-0.229,2355.7208,-0.0846,0.4686,-0.049
3035,0.115,2378.8828,-0.0606,0.5282,-0.0245
3036,0.095,6055.9495,3.7538,6.2219,2.3097
3037,-0.168,2087.5599,-0.3628,-0.2677,-0.3508
3038,0.0,1703.42,-0.7613,-1.5065,-0.8587
3039,0.021,1816.3436,-0.6441,-1.1155,-0.6984
3040,0.058,1064.9903,-1.4235,-4.367,-2.0314
3041,0.078,998.7301,-1.4923,-4.7581,-2.1917
3042,0.193,1221.7641,-1.2609,-3.5307,-1.6885
3043,0.004,1173.6893,-1.3108,-3.7752,-1.7887
3044,-0.08,2602.34,0.1712,1.0752,0.1997
3045,-0.058,3388.84,0.9871,2.6842,0.8594
3046,0.086,1880.9417,-0.5771,-0.9026,-0.6111
3047,0.003,1460.7366,-1.013,-2.4427,-1.2425
3048,0.184,1594.6836,-0.8741,-1.9083,-1.0234
3049,-0.037,1827.1124,-0.633,-1.0795,-0.6836
3050,-0.255,2887.322,0.4668,1.7084,0.4593
3051,-0.038,3038.2889,0.6234,2.0189,0.5866
3052,0.043,4035.159,1.6575,3.7479,1.2954
3053,0.137,1481.5534,-0.9914,-2.3565,-1.2071
3054,0.034,2266.8662,-0.1768,0.2344,-0.145
3055,-0.089,5329.871,3.0006,5.4436,1.9906
3056,0.141,2220.08,-0.2253,0.1073,-0.1971
3057,0.008,517.8016,-1.9912,-8.7563,-3.8308
3058,0.026,1278.0597,-1.2025,-3.2564,-1.576
3059,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
3060,0.017,3406.0343,-0.3581,0.88996,-0.0984
3061,-0.005,3022.28892,0.30752,-0.6283400000000001,0.1711
3062,0.003,5700.414,1.5955,4.05216,1.0094
3063,0.01,5886.1175,1.7537,4.02342,1.0784
3064,0.018,4994.4199,0.9944,3.05406,0.725
3065,-0.004,5157.0662,1.1329,3.7593699999999997,0.7939
3066,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
3067,0.0,1769.3972,-1.7517,-1.8688600000000002,-1.507
3068,-0.005,2494.8001,-1.134,-0.40407000000000004,-0.7681
3069,0.015,5159.1747,1.1347,3.76999,0.7948
3070,-0.155,5016.6797,1.0133,2.84926,0.7345
3071,0.003,6039.3084,1.8841,4.510720000000001,1.1336
3072,-0.012,4286.8443,0.3919,2.7406499999999996,0.3963
3073,0.005,2908.2523,-0.782,0.5595,-0.4383
3074,-0.068,3597.1642,-0.1954,1.3027900000000001,0.019
3075,0.014,4868.3258,0.887,2.63352,0.6699
3076,0.003,4149.5902,0.275,2.1126899999999997,0.3263
3077,0.278,3671.48,-0.1321,1.6319700000000001,0.063
3078,0.028,4357.742,0.4523,2.9820100000000003,0.4316
3079,0.036,6298.8368,2.1051,3.910499999999999,1.2241
3080,0.029,4433.3495,0.5166,2.67606,0.4686
3081,-0.002,3903.0874,0.0651,1.3405200000000002,0.1946
3082,0.0,3529.3383,-0.2531,1.35732,-0.0219
3083,0.002,3566.6516,-0.2214,1.80976,0.0007
3084,0.005,3090.73026,0.21049,-0.6710900000000001,0.21378000000000003
3085,-0.004,4496.4534,0.5704,2.6199500000000002,0.499
3086,-0.051,2442.50194,-0.13446000000000002,-0.94208,-0.1352
3087,0.026,4116.1601,0.2465,2.1786399999999997,0.3089
3088,-0.002,2647.9990000000007,-0.002680000000000038,-1.4356600000000002,-0.04530999999999998
3089,-0.003,2015.9803,-1.5417,-1.07518,-1.2264
3090,0.029300000000000003,3595.3107,-0.197,1.35107,0.0179
3091,-0.029,4328.601,0.4274,1.8572099999999998,0.4172
3092,-0.007,2906.2941,-0.7836,0.23582,-0.4397
3093,0.0,3477.3685,-0.2974,0.9598800000000001,-0.0539
3094,0.001,3895.0898,0.0583,1.94488,0.1902
3095,-0.038,4978.5232,0.9808,2.9981400000000002,0.7181
3096,0.003,5467.212,1.397,3.738829999999999,0.9195
3097,-0.002,2519.8338,-1.1127,-0.042259999999999985,-0.7466
3098,0.004,2649.1731,-1.0026,0.44959,-0.639
3099,-0.006,6399.3211,2.1906,4.5751,1.2582
3100,0.07569999999999999,3609.0486,-0.1853,1.4471,0.0261
3101,-0.003,3915.1425,0.0754,2.1642900000000003,0.2012
3102,0.001,3624.2579,-0.1723,1.12722,0.0351
3103,0.003,4160.9385,0.2847,2.0319599999999998,0.3322
3104,0.038400000000000004,3376.3485,-0.3834,1.35398,-0.1173
3105,-0.014,3295.3681,-0.4524,1.03078,-0.1695
3106,0.039,6792.5221,2.5254,4.894329999999999,1.3865
3107,0.009,2358.17819,-0.19759000000000004,-0.9018800000000002,-0.2807
3108,0.003,3293.358,-0.4541,1.34164,-0.1708
3109,0.002,5811.9273,1.6905,4.132620000000001,1.0511
3110,-0.002,3082.064,-0.634,1.23068,-0.3134
3111,0.036,3785.9006,-0.0347,2.1140999999999996,0.129
3112,-0.002,1559.3295,-1.9306,-2.28001,-1.7788
3113,-0.111,4992.6365,0.9929,3.05406,0.7242
3114,0.005,4131.8368,0.2599,1.79131,0.3171
3115,-0.002,4364.5509,0.458,2.91281,0.435
3116,-0.054,4077.7911,0.2139,2.0598599999999996,0.2888
3117,0.041,2494.8183,-1.134,-0.40407000000000004,-0.7681
3118,0.003,2496.9715,-1.1322,-0.7571399999999999,-0.7662
3119,0.06,5837.276,1.7121,3.9739700000000004,1.0604
3120,0.049,2319.18993,0.1109,-0.60558,0.014929999999999999
3121,0.027,3944.18,0.1001,1.80702,0.2171
3122,0.001,2624.6186,-1.0235,-0.0016200000000000214,-0.659
3123,0.001,5708.3956,1.6023,4.299239999999999,1.0124
3124,-0.016,3819.9885,-0.0056,2.00343,0.1483
3125,0.006,3578.6189,-0.2112,1.46504,0.0079
3126,-0.004,3234.3247,-0.5043,1.5350800000000002,-0.2097
3127,-0.003,1735.808,-1.7803,-2.18041,-1.5482
3128,-0.028,2607.8402,-1.0378,0.04703999999999997,-0.6728
3129,0.006,3454.8437,-0.3166,0.8508799999999999,-0.0678
3130,-0.067,5456.7939,1.3881,3.7651000000000003,0.9154
3131,-0.007,4362.8101,0.4566,2.91281,0.4341
3132,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
3133,0.007,2741.3779,-0.9241,-0.17165000000000002,-0.5654
3134,-0.003,2670.08859,0.20233999999999996,-0.9130900000000001,0.24846000000000004
3135,0.006,3275.3764,-0.4694,1.23821,-0.1826
3136,-0.004,3661.0968,-0.1409,1.5559100000000001,0.0569
3137,0.005,4289.8367,0.3944,2.7406500000000005,0.3978
3138,-0.037,4465.0658,0.5436,2.67723,0.4839
3139,0.238,2678.9618,0.26809,-1.17139,-0.051889999999999915
3140,0.006,3049.2132,-0.662,0.41740000000000005,-0.3365
3141,-0.169,5788.3396,1.6704,4.1909600000000005,1.0423
3142,-0.019,4255.077,0.3648,2.4678299999999997,0.3803
3143,-0.027,4350.4796,0.4461,2.5982800000000004,0.428
3144,-0.014,3812.4339,-0.0121,2.2113799999999997,0.144
3145,-0.015,3994.8425,0.1432,1.51891,0.2446
3146,0.008,4062.0305,0.2005,1.46243,0.2804
3147,0.1435,4284.5137,0.3899,2.31087,0.3951
3148,0.001,2678.2648200000003,0.21932999999999997,-0.84222,0.27066999999999997
3149,-0.004,2478.53859,0.16130000000000003,0.051930000000000046,0.05200999999999998
3150,-0.042,2594.8598100000004,0.4251600000000001,-0.34931000000000006,0.29192
3151,0.003,3674.3687,-0.1296,1.37655,0.0647
3152,0.011,3468.3697,-0.305,0.52507,-0.0594
3153,0.007,3081.8637,-0.6342,1.23068,-0.3136
3154,0.045,3885.2582,0.0499,1.7095100000000003,0.1847
3155,0.01,3649.1144,-0.1511,0.9860499999999999,0.0498
3156,-0.007,2872.4559,-0.8125,0.19773,-0.4649
3157,0.089,3983.5526,0.1336,1.47639,0.2385
3158,0.003,3781.4782,-0.0384,2.01429,0.1265
3159,0.045,4067.0119,0.2047,1.86335,0.2831
3160,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
3161,0.001,2678.2648200000003,0.21932999999999997,-0.84222,0.27066999999999997
3162,-0.003,2670.08859,0.20233999999999996,-0.9130900000000001,0.24846000000000004
3163,-0.058,3182.2852,-0.5486,0.7645500000000001,-0.2446
3164,-0.013,3969.966,0.1221,1.6119800000000002,0.2311
3165,0.033,1594.8569,-1.9003,-1.6548200000000002,-1.7303
3166,0.008,2463.139,-1.161,-0.17726999999999998,-0.7956
3167,0.029,6251.622,2.0649,3.910499999999999,1.208
3168,0.037,5157.4011,1.1332,3.7593699999999997,0.794
3169,0.0,5457.1285,1.3884,3.7650999999999994,0.9156
3170,-0.003,3424.6626,-0.3423,1.07485,-0.0867
3171,0.038,4822.0058,0.8476,2.6151000000000004,0.6494
3172,0.0,6220.1432,2.0381,3.6456900000000005,1.1971
3173,-0.040100000000000004,2800.0918,-0.8741,0.6006300000000001,-0.5198
3174,0.012,3265.844,-0.4775,1.43236,-0.1888
3175,-1.29,63.6761,-3.2041,-10.801110000000001,-8.6281
3176,0.002,3042.0217,-0.6681,0.7818400000000001,-0.3416
3177,-0.004,2478.53859,0.16130000000000003,0.051930000000000046,0.05200999999999998
3178,-0.004,2478.53859,0.16130000000000003,0.051930000000000046,0.05200999999999998
3179,-0.005,4081.0303,0.2166,1.92152,0.2905
3180,-0.012,2203.2302,-1.3823,-0.5944100000000001,-1.0354
3181,0.04,2528.3541400000004,0.37746,-1.49889,0.1242
3182,0.003,2947.5588,-0.7485,0.30587,-0.4094
3183,-0.069,4640.3988,0.6929,2.55729,0.5668
3184,-0.617,4545.8818,0.6125,2.18078,0.5225
3185,0.005,3323.4341,-0.4285,1.2046800000000002,-0.1512
3186,0.005,3169.7925,-0.5593,0.7165099999999999,-0.2531
3187,-0.01,2938.6434,-0.7561,0.05518000000000003,-0.4159
3188,0.005,3962.5145,0.1157,1.81374,0.2271
3189,-0.015,2712.0658,-0.949,0.15078,-0.5885
3190,-0.037,2964.7877,-0.7338,0.32083000000000006,-0.3969
3191,0.004,5509.3526,1.4328,3.8266199999999997,0.9361
3192,0.0,1463.7704,-2.0119,-2.19038,-1.9147
3193,-0.015,5235.7257,1.1998,3.9697700000000005,0.8265
3194,-0.131,4572.4695,0.6351,2.1860299999999997,0.5351
3195,-0.003,4209.0402,0.3256,2.32027,0.3569
3196,-0.125,5150.4963,1.1273,3.7593699999999997,0.7912
3197,0.002,3583.5984,-0.2069,1.7056,0.0109
3198,0.075,4386.7175,0.4769,2.0210100000000004,0.4459
3199,-0.055,4738.8526,0.7768,2.6482400000000004,0.612
3200,0.011,2916.84589,0.33057,0.11556999999999999,0.38577
3201,-0.004,4309.3146,0.411,2.19641,0.4076
3202,-0.01,2323.2385999999997,0.08265999999999998,-1.1183599999999998,0.009370000000000012
3203,-0.004,4278.3291,0.3846,2.8264199999999997,0.392
3204,-0.002,4251.4131,0.3617,2.4678299999999997,0.3785
3205,0.001,4559.7196,0.6242,2.15092,0.5291
3206,-0.031,2128.5262,-1.4459,-0.99989,-1.1096
3207,0.0,3260.8684,-0.4817,0.38617999999999997,-0.1921
3208,-0.006,4882.2072,0.8988,2.47907,0.6761
3209,-0.013,2896.4847,-0.792,0.47974999999999995,-0.447
3210,-0.003,2670.08859,0.20233999999999996,-0.9130900000000001,0.24846000000000004
3211,0.006,6594.3437,2.3567,5.06499,1.3228
3212,-0.005,5488.9791,1.4155,3.738829999999999,0.9281
3213,0.004,975.1182,-2.428,-4.068849999999999,-2.788
3214,-0.007,4256.6097,0.3661,2.47017,0.3811
3215,0.003,4960.7609,0.9657,3.05563,0.7104
3216,-0.003,3792.3752,-0.0292,1.8933500000000003,0.1327
3217,-0.004,2478.53859,0.16130000000000003,0.051930000000000046,0.05200999999999998
3218,-0.007,1804.5451,-1.7218,-1.1930100000000001,-1.4647
3219,0.001,4550.0776,0.616,2.17288,0.5245
3220,0.0,3482.1586,-0.2933,1.1689,-0.0509
3221,0.003,1654.1353,-1.8499,-2.4359499999999996,-1.6518
3222,0.0,3503.2272,-0.2754,1.2498,-0.0379
3223,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
3224,-0.003,725.0935,-2.6409,-5.4317,-3.4247
3225,-0.006,3058.4162,-0.6541,0.47363,-0.33
3226,0.004,1919.8627,-1.6236,-1.4381,-1.3315
3227,0.0,1203.9652,-2.2332,-3.0566500000000003,-2.3349
3228,-0.034100000000000005,2609.1898,-1.0366,-0.03719999999999999,-0.6717
3229,-0.004,4510.0301,0.5819,2.5952399999999995,0.5055
3230,-0.0671,3323.0248,-0.4288,1.2046800000000002,-0.1515
3231,0.002,3373.5298,-0.3858,1.19662,-0.1191
3232,-0.001,4419.4529,0.5048,2.9010100000000003,0.4619
3233,0.001,2910.1194,-0.7804,0.72305,-0.4369
3234,-0.007,2841.893,-0.8385,0.25683999999999996,-0.4879
3235,0.004,2756.0418,-0.9116,-0.25473999999999997,-0.5539
3236,0.007,3189.8006,-0.5422,0.57239,-0.2395
3237,0.002,3814.1955,-0.0106,2.0148900000000003,0.145
3238,-0.005,3022.28892,0.30752,-0.6283400000000001,0.1711
3239,-0.003,2855.066,-0.8273,0.55655,-0.478
3240,0.006,4134.259,0.262,1.7817500000000002,0.3184
3241,0.001,4081.4204,0.217,1.92152,0.2907
3242,0.005,4010.951,0.157,2.7018299999999997,0.2532
3243,0.001,3102.9976,-0.6162,0.8164700000000001,-0.2989
3244,-0.004,4205.9473,0.323,2.25307,0.3553
3245,-0.007,4571.9439,0.6346,2.1860299999999997,0.5348
3246,0.003,2733.08003,0.14683000000000002,-0.55551,0.16467
3247,0.003,3663.595,-0.1388,1.80526,0.0584
3248,-0.003,4073.1456,0.2099,1.9945599999999999,0.2863
3249,-0.011,4154.9423,0.2796,1.8168599999999997,0.3291
3250,0.003,5599.599,1.5097,4.02045,0.971
3251,0.002,4397.0162,0.4857,2.5177500000000004,0.4509
3252,-0.007,2381.9488,-1.2301,-0.22939000000000004,-0.8677
3253,-1.29,4236.1224,0.3487,2.15386,0.3707
3254,0.022,3526.8118,-0.2553,1.4482399999999997,-0.0235
3255,-0.002,4371.4775,0.4639,2.21419,0.4384
3256,0.0,4761.7958,0.7963,2.69477,0.6224
3257,0.003,3206.059,-0.5284,0.9307299999999998,-0.2286
3258,-0.002,4977.9528,0.9804,2.9981400000000002,0.7179
3259,0.024,3252.82,0.6888,-0.0666,0.6843
3260,0.027,2949.56,0.3579,-0.4214,0.436
3261,0.064,2066.13,-0.6061,-1.7118,-0.4674
3262,-0.011,1643.98,-1.0667,-2.5402,-1.0473
3263,0.043,3057.19,0.4754,-0.2915,0.5269
3264,-0.551,3134.31,0.5595,-0.2012,0.5901
3265,-0.183,3257.89,0.6944,-0.061,0.6883
3266,0.001,3370.45,0.8172,0.0622,0.7745
3267,0.011,1834.61,-0.8587,-2.1426,-0.7689
3268,-0.022,3358.78,0.8045,0.0496,0.7657
3269,0.014,3260.95,0.6977,-0.0576,0.6907
3270,0.002,4016.9,1.5226,0.6983,1.2198
3271,0.023,2714.33,0.1012,-0.7227,0.225
3272,0.003,2706.36,0.0925,-0.7334,0.2176
3273,-0.046,1431.16,-1.2989,-3.0426,-1.399
3274,-0.033,2083.88,-0.5867,-1.6808,-0.4457
3275,0.028,492.66,-2.323,-6.9051,-4.1029
3276,-0.059,1545.56,-1.1741,-2.7639,-1.2039
3277,-0.075,1687.28,-1.0195,-2.446,-0.9813
3278,0.008,2060.98,-0.6117,-1.7209,-0.4737
3279,-0.181,3205.04,0.6367,-0.1203,0.6468
3280,0.005,1211.69,-1.5384,-3.6459,-1.8213
3281,0.019,712.22,-2.0834,-5.5708,-3.1689
3282,-0.004,863.955,-1.9179,-4.8713,-2.6792
3283,-0.009,1200.97,-1.5501,-3.6781,-1.8439
3284,0.038,1529.82,-1.1913,-2.801,-1.2299
3285,-0.021,1399.75,-1.3332,-3.123,-1.4553
3286,-0.035,1816.0,-0.879,-2.1795,-0.7948
3287,0.019,1496.91,-1.2272,-2.8798,-1.2851
3288,0.047,2123.63,-0.5433,-1.6123,-0.3977
3289,-0.117,2904.75,0.309,-0.4769,0.3971
3290,-0.204,1449.48,-1.279,-2.9965,-1.3668
3291,0.217,2853.84255,0.77438,1.03131,0.5407400000000001
3292,-0.021,1209.68,-1.5406,-3.6519,-1.8255
3293,0.0,3098.37,0.5203,-0.243,0.5609
3294,0.017,928.965,-1.8469,-4.6085,-2.4952
3295,0.151,2690.54,0.0753,-0.7546,0.2027
3296,0.037,2414.5,-0.2259,-1.147,-0.072
3297,0.005,2866.61,0.2674,-0.5248,0.3636
3298,0.032,1232.37,-1.5159,-3.5845,-1.7784
3299,-0.042,1915.6,-0.7703,-1.986,-0.6593
3300,0.099,1729.54,-0.9734,-2.3563,-0.9186
3301,-0.11,2273.34,-0.38,-1.3654,-0.2249
3302,0.0,1209.43,-1.5409,-3.6526,-1.826
3303,0.015,2146.26,-0.5186,-1.5739,-0.3708
3304,-0.173,1135.6,-1.6215,-3.8808,-1.9858
3305,-0.031,2161.56,-0.5019,-1.5481,-0.3528
3306,-0.012,2076.38,-0.5949,-1.6939,-0.4548
3307,0.087,1895.75,-0.5618,-0.8548,-0.5915
3308,0.062,3094.68,0.6819,2.1309,0.6325
3309,0.14,1916.45,-0.5403,-0.7887,-0.5644
3310,0.005,1257.55,-1.2238,-3.3549,-1.6164
3311,-0.022,1761.82,-0.7007,-1.3011,-0.7745
3312,0.017,1425.34,-1.0497,-2.5921,-1.3037
3313,0.007,2824.97,0.4022,1.5753,0.4048
3314,0.0,2097.03,-0.353,-0.2401,-0.3395
3315,0.033,2804.49,0.3809,1.531,0.3866
3316,-0.005,1795.26,-0.666,-1.1866,-0.7275
3317,0.563,6569.73,4.2868,6.7182,2.5131
3318,-0.023,1638.4,-0.8287,-1.7435,-0.9558
3319,0.192,3592.34,1.1982,3.0395,1.005
3320,-0.033,2613.45,-0.0947,1.1012,0.2104
3321,0.046,2810.78871,0.6178300000000001,0.24367,0.5352499999999999
3322,-0.005,2974.43,0.2642,1.8895,0.5335
3323,-0.041,2794.2627,0.085,1.5087,0.3775
3324,0.128,3828.8909,1.1138,3.4281,1.1643
3325,0.392,4139.35,1.4225,3.9032,1.3591
3326,0.0,2019.747,-0.6851,-0.4688,-0.4333
3327,-0.03,2946.49,0.2364,1.832,0.51
3328,-0.056,2078.05,-0.6271,-0.2955,-0.3622
3329,0.114,2885.2,0.1755,1.7039,0.4575
3330,-0.007,3299.62,0.5875,2.5216,0.7927
3331,0.097,3356.54,0.6441,2.6259,0.8354
3332,0.007,3518.14,0.8048,2.9124,0.9529
3333,0.108,3588.37,0.8747,3.0328,1.0023
3334,-0.018,2012.83,-0.692,-0.4897,-0.4418
3335,-0.102,3003.64,0.2932,1.949,0.5579
3336,0.079,3434.4513,0.7216,2.7657,0.8927
3337,-0.264,2019.4049,-0.6854,-0.4699,-0.4337
3338,-0.244,2702.4183,-0.0063,1.3051,0.294
3339,0.02,1700.6348,-1.0024,-1.5164,-0.8627
3340,-0.019,1836.8246,-0.867,-1.0472,-0.6704
3341,-0.029,3713.9709,0.9996,3.2424,1.0882
3342,-0.085,2084.2138,-0.621,-0.2774,-0.3548
3343,0.645,2806.2075,0.0969,1.5347,0.3881
3344,0.017,1621.1409,-1.0814,-1.808,-0.9823
3345,-0.02,2431.0694,-0.2761,0.6604,0.0297
3346,-0.21,2435.32,-0.2719,0.6711,0.034
3347,0.14,2785.0,0.0758,1.4885,0.3692
3348,-0.081,2609.875,-0.0983,1.0928,0.2069
3349,0.518,2950.9318,0.2408,1.8411,0.5137
3350,0.018,1604.5089,-1.098,-1.8709,-1.008
3351,0.008,1879.9006,-0.8241,-0.906,-0.6125
3352,-0.127,2104.4166,-0.6009,-0.2187,-0.3307
3353,0.108,2345.7077,-0.361,0.4426,-0.0596
3354,-0.134,3031.5469,0.321,2.0053,0.581
3355,0.041,3787.7402,1.0729,3.3623,1.1373
3356,0.065,3104.2267,0.3933,2.1497,0.6402
3357,0.281,2510.1007,-0.1975,0.8553,0.1096
3358,0.046,2481.0,-0.2264,0.7843,0.0805
3359,-0.074,1163.0468,-1.5369,-3.8306,-1.8115
3360,-0.083,574.6365,-2.122,-8.1226,-3.571
3361,-0.023,1229.6591,-1.4707,-3.4915,-1.6724
3362,0.001,3224.7,0.5131,2.3817,0.7353
3363,-0.115,3387.76,0.6752,2.6823,0.8586
3364,-0.03,3688.96,0.9747,3.2013,1.0713
3365,0.034,999.9829,-1.6991,-4.7505,-2.1886
3366,0.213,1460.3301,-1.2413,-2.4444,-1.2432
3367,-0.002,1025.0216,-1.6742,-4.5999,-2.1268
3368,-0.458,522.6676,-2.1737,-8.6994,-3.8075
3369,0.373,1033.8444,-1.6654,-4.5477,-2.1055
3370,-0.002,2152.3183,-0.5533,-0.0815,-0.2745
3371,-0.011,2123.3047,-0.5821,-0.1642,-0.3084
3372,-0.001,1536.5384,-1.1656,-2.1345,-1.1161
3373,0.309,5258.6461,2.5355,5.3616,1.957
3374,0.043,1372.4459,-1.3287,-2.8224,-1.3981
3375,0.0,2541.9232,-0.1659,0.9321,0.141
3376,0.04,4806.275,2.0857,4.8135,1.7323
3377,-0.031,1718.9497,-0.9842,-1.4512,-0.836
3378,0.025,3393.63,0.681,2.6928,0.8629
3379,-0.069,1899.8919,-0.8043,-0.8415,-0.5861
3380,-0.352,1181.2752,-1.5188,-3.7359,-1.7727
3381,0.003,2957.0307,0.2469,1.8537,0.5189
3382,-0.007,2115.6043,-0.5898,-0.1864,-0.3175
3383,1.13,3095.0441,0.3841,2.1317,0.6328
3384,-0.009,3971.7738,1.2559,3.6514,1.2559
3385,-0.108,2082.8942,-0.6223,-0.2813,-0.3564
3386,-0.391,2535.14,-0.1726,0.9158,0.1344
3387,0.171,3971.69,1.2558,3.6513,1.2558
3388,0.026,2340.4542,-0.3662,0.429,-0.0652
3389,-0.252,2248.8859,-0.4572,0.1858,-0.1649
3390,-0.038,2763.2851,0.0542,1.4408,0.3496
3391,-0.108,1978.4153,-0.7262,-0.5948,-0.4849
3392,-0.092,2237.7377,-0.4683,0.1556,-0.1773
3393,0.376,2175.7295,-0.53,-0.0156,-0.2475
3394,0.336,1583.9027,-1.1185,-1.9496,-1.0403
3395,0.047,2687.7265,-0.0209,1.2719,0.2804
3396,-0.103,2225.424,-0.4806,0.1219,-0.1911
3397,-0.263,2413.7141,-0.2933,0.6168,0.0118
3398,-0.165,3311.5569,0.5994,2.5436,0.8017
3399,-0.324,3372.6917,0.6602,2.6551,0.8474
3400,-0.063,2677.242,-0.0313,1.2481,0.2706
3401,0.025,2215.0586,-0.4909,0.0935,-0.2027
3402,-0.06,2564.5702,-0.1433,0.9861,0.1632
3403,0.004,3608.9781,0.8952,3.0677,1.0166
3404,0.052,2703.5143,-0.0052,1.3076,0.295
3405,1.13,2879.2404,0.1695,1.6913,0.4523
3406,0.122,2182.1511,-0.5236,0.0023,-0.2401
3407,-0.11,2492.59,-0.2149,0.8127,0.0921
3408,0.015,2289.37,-0.417,0.2945,-0.1203
